panel,dataset,condition,metric,value,x,y,stamp
gravity,IH,Native,R@1,69.062500000,,,
gravity,IH,Native,R@5,86.875000000,,,
gravity,IH,+G,R@1,69.375000000,,,
gravity,IH,+G,R@5,86.875000000,,,
gravity,CH,Native,R@1,51.351351351,,,
gravity,CH,Native,R@5,70.270270270,,,
gravity,CH,+G,R@1,64.189189189,,,
gravity,CH,+G,R@5,87.162162162,,,
split,IH,Fixed 2.5 m,R@1,68.437500000,,,
split,IH,Fixed 2.5 m,R@5,87.187500000,,,
split,IH,Adaptive,R@1,69.375000000,,,
split,IH,Adaptive,R@5,86.875000000,,,
split,CH,Fixed 2.5 m,R@1,64.189189189,,,
split,CH,Fixed 2.5 m,R@5,86.486486486,,,
split,CH,Adaptive,R@1,64.189189189,,,
split,CH,Adaptive,R@5,87.162162162,,,
split,H1→H2,Fixed 2.5 m,R@1,48.275862069,,,
split,H1→H2,Fixed 2.5 m,R@5,68.965517241,,,
split,H1→H2,Adaptive,R@1,48.275862069,,,
split,H1→H2,Adaptive,R@5,70.689655172,,,
split,H1→V1,Fixed 2.5 m,R@1,54.385964912,,,
split,H1→V1,Fixed 2.5 m,R@5,80.701754386,,,
split,H1→V1,Adaptive,R@1,54.385964912,,,
split,H1→V1,Adaptive,R@5,82.456140351,,,
trajectory,,localized,,,22.396486058,-4.886717703,1764590919.174138308
trajectory,,localized,,,22.394346348,-4.885898983,1764590919.479443550
trajectory,,localized,,,22.397272274,-4.884038720,1764590919.783283710
trajectory,,localized,,,22.396045294,-4.886121269,1764590920.087123632
trajectory,,localized,,,22.393665564,-4.884952795,1764590920.398129702
trajectory,,localized,,,22.394944633,-4.882799310,1764590920.701836348
trajectory,,localized,,,22.395827893,-4.884094140,1764590921.005577326
trajectory,,localized,,,22.394797207,-4.881764474,1764590921.318191290
trajectory,,localized,,,22.394325199,-4.882232200,1764590921.622031212
trajectory,,localized,,,22.392939971,-4.883413758,1764590921.925871372
trajectory,,localized,,,22.397528096,-4.882452358,1764590922.236699820
trajectory,,localized,,,22.392747076,-4.881256069,1764590922.540426016
trajectory,,localized,,,22.395640946,-4.880759514,1764590922.845250607
trajectory,,localized,,,22.392413770,-4.878990144,1764590923.157266378
trajectory,,localized,,,22.394257044,-4.879891833,1764590923.461278677
trajectory,,localized,,,22.392588647,-4.878485821,1764590923.765118837
trajectory,,localized,,,22.394186365,-4.879868485,1764590924.068958521
trajectory,,localized,,,22.393672879,-4.881221068,1764590924.381120920
trajectory,,localized,,,22.394349515,-4.878990220,1764590924.684960842
trajectory,,localized,,,22.392728436,-4.878509491,1764590924.988801003
trajectory,,localized,,,22.392628554,-4.880263809,1764590925.300503254
trajectory,,localized,,,22.394569949,-4.879562642,1764590925.604343414
trajectory,,localized,,,22.392118175,-4.880884838,1764590925.908178329
trajectory,,localized,,,22.389744691,-4.880088217,1764590926.219870090
trajectory,,localized,,,22.392266756,-4.881286466,1764590926.523725033
trajectory,,localized,,,22.395383366,-4.879150746,1764590926.827564955
trajectory,,localized,,,22.393263314,-4.879834526,1764590927.137102604
trajectory,,localized,,,22.390582216,-4.882386754,1764590927.443087339
trajectory,,localized,,,22.379351079,-4.884548484,1764590927.746927261
trajectory,,localized,,,22.390051931,-4.939835850,1764590928.050767183
trajectory,,localized,,,22.360605330,-5.015987872,1764590928.360668659
trajectory,,localized,,,22.272606047,-5.033540616,1764590928.664449215
trajectory,,localized,,,22.094167468,-4.967749795,1764590928.968209982
trajectory,,localized,,,21.833864009,-4.839596439,1764590929.282291174
trajectory,,localized,,,21.549286454,-4.759727701,1764590929.586130857
trajectory,,localized,,,21.242661672,-4.662353995,1764590929.889970779
trajectory,,localized,,,20.873322833,-4.532952462,1764590930.202137947
trajectory,,localized,,,20.441972621,-4.406974826,1764590930.505986452
trajectory,,localized,,,20.047586797,-4.341919145,1764590930.809831381
trajectory,,localized,,,19.676314606,-4.254928573,1764590931.121974230
trajectory,,localized,,,19.219478194,-4.154204028,1764590931.425632477
trajectory,,localized,,,18.779339779,-4.072357570,1764590931.729551554
trajectory,,localized,,,18.403447067,-3.982756406,1764590932.033475637
trajectory,,localized,,,18.005332938,-3.873837919,1764590932.345648050
trajectory,,localized,,,17.537236461,-3.763414840,1764590932.649487972
trajectory,,localized,,,17.125675763,-3.726852120,1764590932.953328133
trajectory,,localized,,,16.734120768,-3.671036234,1764590933.265470743
trajectory,,localized,,,16.262196398,-3.631334387,1764590933.569325686
trajectory,,localized,,,15.817842696,-3.627292373,1764590933.873165607
trajectory,,localized,,,15.433738438,-3.636542425,1764590934.185312986
trajectory,,localized,,,15.032230299,-3.625126843,1764590934.489166498
trajectory,,localized,,,14.560396750,-3.615726863,1764590934.793006420
trajectory,,localized,,,14.139159916,-3.692297896,1764590935.096841812
trajectory,,localized,,,13.747743994,-3.738283770,1764590935.408769369
trajectory,,localized,,,13.308020205,-3.793203431,1764590935.712609529
trajectory,,localized,,,12.876388683,-3.896695830,1764590936.014906168
trajectory,,localized,,,12.509230221,-4.049048516,1764590936.327935457
trajectory,,localized,,,12.136477663,-4.184020973,1764590936.631033421
trajectory,,localized,,,11.713282501,-4.308093650,1764590936.934813976
trajectory,,localized,,,11.376226307,-4.476336161,1764590937.245867968
trajectory,,localized,,,11.052123603,-4.656274853,1764590937.549599171
trajectory,,localized,,,10.679669575,-4.821123317,1764590937.853359938
trajectory,,localized,,,10.286141656,-5.008128838,1764590938.163839340
trajectory,,localized,,,9.936418513,-5.238378127,1764590938.470488310
trajectory,,localized,,,9.582350020,-5.439731330,1764590938.774377823
trajectory,,localized,,,9.157390149,-5.642573764,1764590939.078227520
trajectory,,localized,,,8.783585015,-5.891713142,1764590939.389316559
trajectory,,localized,,,8.465394994,-6.130268612,1764590939.693136692
trajectory,,localized,,,8.103452396,-6.334737257,1764590939.996877670
trajectory,,localized,,,7.692808988,-6.584059077,1764590940.309728861
trajectory,,localized,,,7.351005128,-6.830139775,1764590940.613583565
trajectory,,localized,,,7.027230319,-7.014128955,1764590940.917423248
trajectory,,localized,,,6.619134979,-7.149112477,1764590941.229501247
trajectory,,localized,,,6.214995025,-7.239230356,1764590941.533370972
trajectory,,localized,,,5.841879238,-7.240915801,1764590941.837136984
trajectory,,localized,,,5.479281376,-7.141345757,1764590942.149183512
trajectory,,localized,,,5.100736526,-6.956726635,1764590942.453153372
trajectory,,localized,,,4.794701684,-6.765765119,1764590942.757003069
trajectory,,localized,,,4.557219135,-6.531752732,1764590943.060843229
trajectory,,localized,,,4.344476532,-6.213337956,1764590943.373003960
trajectory,,localized,,,4.126311212,-5.873065973,1764590943.676843882
trajectory,,localized,,,3.925165831,-5.558984862,1764590943.980684042
trajectory,,localized,,,3.739693408,-5.253646390,1764590944.291789532
trajectory,,localized,,,3.532660767,-4.839501513,1764590944.595451593
trajectory,,localized,,,3.307983037,-4.488619196,1764590944.899207354
trajectory,,localized,,,3.144005305,-4.158001144,1764590945.212364912
trajectory,,localized,,,2.976408651,-3.813720127,1764590945.516619921
trajectory,,localized,,,2.802224681,-3.442974832,1764590945.820445538
trajectory,,localized,,,2.621656933,-3.161514106,1764590946.132655621
trajectory,,localized,,,2.472527182,-2.864830068,1764590946.434743881
trajectory,,localized,,,2.309676551,-2.526229049,1764590946.738564014
trajectory,,localized,,,2.101749936,-2.163273529,1764590947.041122913
trajectory,,localized,,,1.915269206,-1.840092970,1764590947.356283188
trajectory,,localized,,,1.759597202,-1.521038688,1764590947.660083532
trajectory,,localized,,,1.562770465,-1.174782137,1764590947.963839531
trajectory,,localized,,,1.361168298,-0.883277034,1764590948.274561167
trajectory,,localized,,,1.164794965,-0.612060265,1764590948.578312159
trajectory,,localized,,,0.974313214,-0.361035636,1764590948.881963968
trajectory,,localized,,,0.758804607,-0.031318529,1764590949.194171429
trajectory,,localized,,,0.540684054,0.231528493,1764590949.498810530
trajectory,,localized,,,0.334441597,0.480738707,1764590949.802650452
trajectory,,localized,,,0.139167374,0.709365061,1764590950.106490612
trajectory,,localized,,,-0.126861796,0.991793691,1764590950.418177366
trajectory,,localized,,,-0.428686554,1.169136345,1764590950.721344948
trajectory,,localized,,,-0.708611448,1.122990661,1764590951.025105715
trajectory,,localized,,,-0.868898542,0.902786666,1764590951.338090658
trajectory,,localized,,,-0.744889501,0.647750310,1764590951.641930580
trajectory,,localized,,,-0.523479270,0.606720721,1764590951.945765972
trajectory,,localized,,,-0.396095016,0.650475457,1764590952.257953167
trajectory,,localized,,,-0.333754750,0.633733760,1764590952.561798573
trajectory,,localized,,,-0.312197296,0.496367277,1764590952.865638494
trajectory,,localized,,,-0.267490357,0.314312888,1764590953.177803755
trajectory,,localized,,,-0.159143684,0.199966477,1764590953.481338739
trajectory,,localized,,,-0.028397315,0.116381167,1764590953.785064697
trajectory,,localized,,,0.030238248,0.083030952,1764590954.088647604
trajectory,,localized,,,0.000932643,0.067906821,1764590954.401502132
trajectory,,localized,,,-0.005721664,0.085127812,1764590954.705342054
trajectory,,localized,,,-0.016011586,0.052678042,1764590955.009182215
trajectory,,localized,,,-0.013910263,0.025020528,1764590955.319218159
trajectory,,localized,,,-0.012849861,0.024749500,1764590955.622885227
trajectory,,localized,,,-0.018005775,0.023047658,1764590955.926710367
trajectory,,localized,,,-0.010635071,0.028631946,1764590956.241193771
trajectory,,localized,,,-0.007469188,0.029441906,1764590956.545048714
trajectory,,localized,,,-0.005306558,0.033633752,1764590956.848883867
trajectory,,localized,,,-0.007956187,0.033577080,1764590957.161043406
trajectory,,localized,,,-0.007771692,0.030603616,1764590957.463623285
trajectory,,localized,,,-0.005079414,0.031484874,1764590957.767364264
trajectory,,localized,,,-0.006977065,0.032751901,1764590958.071184635
trajectory,,localized,,,-0.006879361,0.032393440,1764590958.384646893
trajectory,,localized,,,-0.008913442,0.034874078,1764590958.688541412
trajectory,,localized,,,-0.008603490,0.035640271,1764590958.992386103
trajectory,,localized,,,-0.010245780,0.033871755,1764590959.303855419
trajectory,,localized,,,-0.009473490,0.032546655,1764590959.607917786
trajectory,,localized,,,-0.005211525,0.029523143,1764590959.911762476
trajectory,,localized,,,-0.006146544,0.032050041,1764590960.221495152
trajectory,,localized,,,-0.004864652,0.032526290,1764590960.525206566
trajectory,,localized,,,-0.005206995,0.035290761,1764590960.831104279
trajectory,,localized,,,-0.005334127,0.034007858,1764590961.141050100
trajectory,,localized,,,-0.006541433,0.032570769,1764590961.446648836
trajectory,,localized,,,-0.009921182,0.031314365,1764590961.750488758
trajectory,,localized,,,-0.005169957,0.033305339,1764590962.054328680
trajectory,,localized,,,-0.007487709,0.035546646,1764590962.366509199
trajectory,,localized,,,-0.004798254,0.030080338,1764590962.670274973
trajectory,,localized,,,-0.006819514,0.032085611,1764590962.974149704
trajectory,,localized,,,-0.006570357,0.034695363,1764590963.286367416
trajectory,,localized,,,-0.006982022,0.032968897,1764590963.590212584
trajectory,,localized,,,-0.006981075,0.034559195,1764590963.894057274
trajectory,,localized,,,-0.008001198,0.032581056,1764590964.206133366
trajectory,,localized,,,-0.007527474,0.031857321,1764590964.508267164
trajectory,,localized,,,-0.008471126,0.030945577,1764590964.811919212
trajectory,,localized,,,-0.007252566,0.033177860,1764590965.115917683
trajectory,,localized,,,-0.006379125,0.030438375,1764590965.429725885
trajectory,,localized,,,-0.004596998,0.035220611,1764590965.733649969
trajectory,,localized,,,-0.008981213,0.032692216,1764590966.037465334
trajectory,,localized,,,-0.005607536,0.031819509,1764590966.348870516
trajectory,,localized,,,-0.008500090,0.034237224,1764590966.652631283
trajectory,,localized,,,-0.009154965,0.030884415,1764590966.956392288
trajectory_error,,xy_error,error_m,0.065716821,,,
trajectory_error,,xy_error,error_m,0.030449047,,,
trajectory_error,,xy_error,error_m,0.022553767,,,
trajectory_error,,xy_error,error_m,0.002952719,,,
trajectory_error,,xy_error,error_m,0.013013512,,,
trajectory_error,,xy_error,error_m,0.029981891,,,
trajectory_error,,xy_error,error_m,0.027933259,,,
trajectory_error,,xy_error,error_m,0.033353854,,,
trajectory_error,,xy_error,error_m,0.048020988,,,
trajectory_error,,xy_error,error_m,0.050367633,,,
trajectory_error,,xy_error,error_m,0.082007094,,,
trajectory_error,,xy_error,error_m,0.073322591,,,
trajectory_error,,xy_error,error_m,0.098474340,,,
trajectory_error,,xy_error,error_m,0.081570038,,,
trajectory_error,,xy_error,error_m,0.083146664,,,
trajectory_error,,xy_error,error_m,0.129674477,,,
trajectory_error,,xy_error,error_m,0.085139718,,,
trajectory_error,,xy_error,error_m,0.128745803,,,
trajectory_error,,xy_error,error_m,0.119177072,,,
trajectory_error,,xy_error,error_m,0.128292241,,,
trajectory_error,,xy_error,error_m,0.154748058,,,
trajectory_error,,xy_error,error_m,0.135303294,,,
trajectory_error,,xy_error,error_m,0.125113200,,,
trajectory_error,,xy_error,error_m,0.149136451,,,
trajectory_error,,xy_error,error_m,0.120965343,,,
trajectory_error,,xy_error,error_m,0.148347158,,,
trajectory_error,,xy_error,error_m,0.173930406,,,
trajectory_error,,xy_error,error_m,0.151494845,,,
trajectory_error,,xy_error,error_m,0.152438211,,,
trajectory_error,,xy_error,error_m,0.153008114,,,
trajectory_error,,xy_error,error_m,0.137665225,,,
trajectory_error,,xy_error,error_m,0.153425731,,,
trajectory_error,,xy_error,error_m,0.153842222,,,
trajectory_error,,xy_error,error_m,0.128667861,,,
trajectory_error,,xy_error,error_m,0.165756453,,,
trajectory_error,,xy_error,error_m,0.130323930,,,
trajectory_error,,xy_error,error_m,0.136571151,,,
trajectory_error,,xy_error,error_m,0.163269944,,,
trajectory_error,,xy_error,error_m,0.135993425,,,
trajectory_error,,xy_error,error_m,0.144202723,,,
trajectory_error,,xy_error,error_m,0.157656019,,,
trajectory_error,,xy_error,error_m,0.129569051,,,
trajectory_error,,xy_error,error_m,0.149682984,,,
trajectory_error,,xy_error,error_m,0.121172324,,,
trajectory_error,,xy_error,error_m,0.116415461,,,
trajectory_error,,xy_error,error_m,0.140791319,,,
trajectory_error,,xy_error,error_m,0.114305749,,,
trajectory_error,,xy_error,error_m,0.135477115,,,
trajectory_error,,xy_error,error_m,0.130634288,,,
trajectory_error,,xy_error,error_m,0.109444921,,,
trajectory_error,,xy_error,error_m,0.152221115,,,
trajectory_error,,xy_error,error_m,0.090440276,,,
trajectory_error,,xy_error,error_m,0.084450426,,,
trajectory_error,,xy_error,error_m,0.108719787,,,
trajectory_error,,xy_error,error_m,0.063605628,,,
trajectory_error,,xy_error,error_m,0.054092837,,,
trajectory_error,,xy_error,error_m,0.086348861,,,
trajectory_error,,xy_error,error_m,0.052184727,,,
trajectory_error,,xy_error,error_m,0.024822210,,,
trajectory_error,,xy_error,error_m,0.008151445,,,
trajectory_error,,xy_error,error_m,0.019671067,,,
trajectory_error,,xy_error,error_m,0.083985264,,,
trajectory_error,,xy_error,error_m,0.092472155,,,
trajectory_error,,xy_error,error_m,0.066440346,,,
trajectory_error,,xy_error,error_m,0.036034722,,,
trajectory_error,,xy_error,error_m,0.055540882,,,
trajectory_error,,xy_error,error_m,0.077052891,,,
trajectory_error,,xy_error,error_m,0.112591482,,,
trajectory_error,,xy_error,error_m,0.139225563,,,
trajectory_error,,xy_error,error_m,0.086089550,,,
trajectory_error,,xy_error,error_m,0.136739363,,,
trajectory_error,,xy_error,error_m,0.181521020,,,
trajectory_error,,xy_error,error_m,0.140871369,,,
trajectory_error,,xy_error,error_m,0.111148383,,,
trajectory_error,,xy_error,error_m,0.122828106,,,
trajectory_error,,xy_error,error_m,0.081160175,,,
trajectory_error,,xy_error,error_m,0.132331788,,,
trajectory_error,,xy_error,error_m,0.087630179,,,
trajectory_error,,xy_error,error_m,0.093820806,,,
trajectory_error,,xy_error,error_m,0.120098492,,,
trajectory_error,,xy_error,error_m,0.072226502,,,
trajectory_error,,xy_error,error_m,0.102778839,,,
trajectory_error,,xy_error,error_m,0.066040064,,,
trajectory_error,,xy_error,error_m,0.089003589,,,
